"videoId","title","filename","publishedAt","bang_count"
"-TIdTI42X2s","Testing out the Masterwork Spear of Annihilation | New Powerful T92","Testing out the Masterwork Spear of Annihilation  New Powerful T92.txt","2020-04-12T16:02:37Z",0
"jK48ClO4z3M","This Summoning Familiar will change the game as we know it","This Summoning Familiar will change the game as we know it.txt","2020-04-03T14:56:49Z",0
"ZvMXoy1oiWc","Achieving the Silver Warden Title | 2000% Enrage Telos with no food","Achieving the Silver Warden Title  2000% Enrage Telos with no food.txt","2020-03-29T15:50:47Z",0
"W7n2uxA-FNE","The World Wakes | (solo only HCIM episode 16)","The World Wakes  (solo only HCIM episode 16).txt","2020-03-22T15:36:51Z",0
"jI3aX7EnSXY","A complete guide to Solak for beginners | Runescape 3","A complete guide to Solak for beginners  Runescape 3.txt","2020-03-11T14:07:24Z",0
"g81MMok7cKk","Legit Solo Solak kill (no exploits) | Runescape 3","Legit Solo Solak kill (no exploits)  Runescape 3.txt","2020-02-29T17:42:49Z",0
"iJ2x9mqh1ww","A guide to phase 5 Telos (for beginners) 300-999% Enrage | Runescape 3","A guide to phase 5 Telos (for beginners) 300-999% Enrage  Runescape 3.txt","2020-02-21T17:16:09Z",0
"Jzx1LuYjwNo","The Elf City of Prifddinas | Solo only HCIM ep 15 | Runescape","The Elf City of Prifddinas  Solo only HCIM ep 15  Runescape.txt","2020-02-11T01:18:53Z",1
"ge_hICY3VNk","I want to help YOU get better at PvM | Pvm Help 2020 | (submissions closed, responses pending)","I want to help YOU get better at PvM  Pvm Help 2020  (submissions closed, responses pending).txt","2020-01-27T15:51:13Z",0
"8Zok35csdx4","When the squad doesn't come on for Raids (Solo Beastmaster Durzag) | Runescape 3","When the squad doesn't come on for Raids (Solo Beastmaster Durzag)  Runescape 3.txt","2020-01-20T16:05:17Z",0
"_gsCbBYGP-M","I went back to QBD (Solo HCIM #14) | Runescape 3 2020","I went back to QBD (Solo HCIM #14)  Runescape 3 2020.txt","2020-01-14T17:47:58Z",0
"FI4vbVmH8WQ","Testing out the Primal Feast | Runescape's new highest healing food","Testing out the Primal Feast  Runescape's new highest healing food.txt","2019-12-18T16:29:44Z",0
"Q8CpQaptPIE","We got really lucky.. (Solo HCIM #12) | Runescape 3","We got really lucky.. (Solo HCIM #12)  Runescape 3.txt","2019-12-06T00:16:53Z",1
"VdOU8SIn0Fk","Testing out the Powerburst Potions! How good are they? | Runescape 3","Testing out the Powerburst Potions! How good are they  Runescape 3.txt","2019-11-30T09:13:44Z",0
"geGYGrHYcNk","Duo Hardmode Vorago: The most difficult boss fight in Runescape","Duo Hardmode Vorago The most difficult boss fight in Runescape.txt","2019-11-22T16:59:55Z",0
"isXiEPlMpOw","Exploring the God Wars Dungeon | (Solo HCIM #11) | Runescape 3","Exploring the God Wars Dungeon  (Solo HCIM #11)  Runescape 3.txt","2019-11-13T17:51:47Z",0
"GxuS7Pry99s","Road to Insane Final Boss and all T92s even though I have all t92s","Road to Insane Final Boss and all T92s even though I have all t92s.txt","2019-11-07T15:46:13Z",0
"kNMlCIfLVbA","It took ten episodes to get this (solo HCIM #10) | Runescape 3","It took ten episodes to get this (solo HCIM #10)  Runescape 3.txt","2019-11-01T15:10:40Z",0
"x5V9NBbc298","Taking things to the next level: The Telos Test","Taking things to the next level The Telos Test.txt","2019-10-16T17:34:26Z",0
"bgYxhG8A4DA","Reviewing every single Runescape update announced for 2020","Reviewing every single Runescape update announced for 2020.txt","2019-10-10T00:41:27Z",3
"X-yVvlOsazA","I cleaned the messiest bank of all time | Runescape 3 Bank Rework","I cleaned the messiest bank of all time  Runescape 3 Bank Rework.txt","2019-10-04T14:02:54Z",0
"_T7cYPxlUv0","Doing things the right way (solo HCIM #9) Runescape 3 2019","Doing things the right way (solo HCIM #9) Runescape 3 2019.txt","2019-10-02T01:27:27Z",0
"KhD06LO5JVo","One of the best players in the game on learning pvm, macros, and what makes couchy so great","One of the best players in the game on learning pvm, macros, and what makes couchy so great.txt","2019-09-26T21:28:07Z",0
"XP17ZpMtlIM","From the ashes.. (HCIM #8) | Runescape 3","From the ashes.. (HCIM #8)  Runescape 3.txt","2019-09-24T03:23:41Z",0
"QDwxUQM6K84","After 100 hours without a single drop.. I just want a drop dude","After 100 hours without a single drop.. I just want a drop dude.txt","2019-09-19T14:53:35Z",0
"jDpVACuFsxA","I made a huge mistake (HCIM)","I made a huge mistake (HCIM).txt","2019-09-16T14:07:29Z",0
"Wb55cuiBN24","A Guide to Melee DPS Rotations | Runescape 3","A Guide to Melee DPS Rotations  Runescape 3.txt","2019-09-04T15:44:16Z",0
"f7o_Cb-YAEk","Every cutscene from the Telos from Scratch Challenge","Every cutscene from the Telos from Scratch Challenge.txt","2019-09-01T22:09:31Z",0
"1ZxU08zUL2A","IT DOESN'T GET ANY CLOSER THAN THIS | Telos from Scratch Series Finale","IT DOESN'T GET ANY CLOSER THAN THIS  Telos from Scratch Series Finale.txt","2019-08-27T16:38:16Z",0
"QI3Mg8IowDU","PUTTING IN THE WORK (#06) | The Telos From Scratch Challenge","PUTTING IN THE WORK (#06)  The Telos From Scratch Challenge.txt","2019-08-22T14:50:27Z",0
"bbUe9mSSOrk","800% enrage DONE (#05) | The Telos From Scratch Challenge","800% enrage DONE (#05)  The Telos From Scratch Challenge.txt","2019-08-18T15:10:26Z",0
"icYRixcoi1U","THERE IS NO WAY THIS WORKED (#04) | The Telos From Scratch Challenge","THERE IS NO WAY THIS WORKED (#04)  The Telos From Scratch Challenge.txt","2019-08-13T15:43:11Z",0
"mQibML1SZLE","14 hours in hiding (#03) | The Telos From Scratch Challenge","14 hours in hiding (#03)  The Telos From Scratch Challenge.txt","2019-08-10T17:30:25Z",0
"vudMLU5y_aA","This isn't good (#02) | The Telos From Scratch Challenge!","This isn't good (#02)  The Telos From Scratch Challenge!.txt","2019-08-06T15:19:07Z",0
"4_2CbnCQeRg","The Telos From Scratch Challenge! | Everything is gone.. (#01)","The Telos From Scratch Challenge!  Everything is gone.. (#01).txt","2019-08-03T17:16:02Z",1
"gCkVia3wW8k","Hardcore Ironman Progress (#6) | Runescape 3","Hardcore Ironman Progress (#6)  Runescape 3.txt","2019-07-30T18:10:40Z",0
"B0xrhNJ5szU","Becoming a world record holder | Pvm challenge week finale | Runescape","Becoming a world record holder  Pvm challenge week finale  Runescape.txt","2019-07-16T02:32:52Z",0
"qRA49pZe6bQ","A Guide to Big Game Hunter | Runescape's newest hunter method! | Land out of Time","A Guide to Big Game Hunter  Runescape's newest hunter method!  Land out of Time.txt","2019-07-09T04:52:37Z",0
"I3x7XBFXKPQ","Hardcore Ironman Progress (#5) | Runescape 3","Hardcore Ironman Progress (#5)  Runescape 3.txt","2019-07-06T20:58:20Z",1
"6_IDy4yEfEU","12 hours of money making on a brand new account | Runescape 3","12 hours of money making on a brand new account  Runescape 3.txt","2019-07-01T03:16:07Z",0
"lDmCgdpoYqU","New Account Money Making Challenge! | Runescape 3","New Account Money Making Challenge!  Runescape 3.txt","2019-06-21T00:43:02Z",0
"BrSkegRNYHQ","A conversation with Dardan | Famous Runescape Players","A conversation with Dardan  Famous Runescape Players.txt","2019-06-16T22:50:52Z",0
"71Ism67bs-U","Can I deal 100,000 Damage in 6 seconds? | Runescape PvM Challenges","Can I deal 100,000 Damage in 6 seconds  Runescape PvM Challenges.txt","2019-06-13T21:43:31Z",1
"_beKpJ45KOQ","A Guide to solo 1 cycle Ambassador (all three styles) | Runescape 3","A Guide to solo 1 cycle Ambassador (all three styles)  Runescape 3.txt","2019-06-05T22:48:35Z",0
"-Rc7HYwiSrA","Can I duo mirage phase? | Runescape PvM Challenges 01","Can I duo mirage phase  Runescape PvM Challenges 01.txt","2019-05-30T16:55:56Z",0
"wAz9-QOacHs","A complete guide to Astellarn | Elite Dungeon 2","A complete guide to Astellarn  Elite Dungeon 2.txt","2019-05-29T14:56:48Z",0
"q0xQVkjsuwY","Becoming a hero.  | Hardcore Ironman Progress (#4)","Becoming a hero.   Hardcore Ironman Progress (#4).txt","2019-05-20T17:07:39Z",0
"KmaMby3t71A","Summer 2019 Bank Video | 10b+ | The RS Guy","Summer 2019 Bank Video  10b+  The RS Guy.txt","2019-05-11T13:14:49Z",0
"jOKdJ2uRTTI","Testing out the most powerful bow in the entire game | (Eldritch Crossbow Review)","Testing out the most powerful bow in the entire game  (Eldritch Crossbow Review).txt","2019-05-05T20:34:13Z",0
"N2CyZ3mh0-0","I soloed the Ambassador on Runescape Mobile","I soloed the Ambassador on Runescape Mobile.txt","2019-04-27T19:29:00Z",0
"d2B3Ler4rsA","I have to risk the account. Hardcore Ironman Progress (#3)","I have to risk the account. Hardcore Ironman Progress (#3).txt","2019-04-25T15:48:12Z",0
"HCV1A45kKs4","WHY DOES THIS KEEP HAPPENING (Ironman Challenge 05)","WHY DOES THIS KEEP HAPPENING (Ironman Challenge 05).txt","2019-04-15T02:33:02Z",0
"KZyX86q3I_A","Road to Insane Final Boss and all T92s | Season 2 Ep 1","Road to Insane Final Boss and all T92s  Season 2 Ep 1.txt","2019-04-02T13:50:43Z",0
"kp9eb1GXZ7s","Getting Stronger | Hardcore Ironman Progress (#2)","Getting Stronger  Hardcore Ironman Progress (#2).txt","2019-03-29T15:04:18Z",0
"vm5MzzI_9qY","Is this the secret to making millions from Elite Dungeon Trios?","Is this the secret to making millions from Elite Dungeon Trios.txt","2019-03-24T15:59:50Z",0
"LdgmF7dihWw","The 48 Hour Challenge! Who can make the most money (finale) | Runescape 3","The 48 Hour Challenge! Who can make the most money (finale)  Runescape 3.txt","2019-03-14T06:47:12Z",0
"FYcQAtSvmA8","The 48 Hour Challenge! Who can make the most money (pt 3) | Runescape 3","The 48 Hour Challenge! Who can make the most money (pt 3)  Runescape 3.txt","2019-03-13T03:53:17Z",0
"IZNOHoWHMe8","The 48 Hour Challenge! Who can make the most money (pt 2) | Runescape","The 48 Hour Challenge! Who can make the most money (pt 2)  Runescape.txt","2019-03-12T01:41:20Z",0
"FAcayIHrCIw","The 48 Hour Challenge! Who can make the most money (pt 1) Runescape","The 48 Hour Challenge! Who can make the most money (pt 1) Runescape.txt","2019-03-10T15:08:30Z",0
"VudEJXfZrNw","A Complete solo Guide to The Ambassador for Beginners (Elite Dungeon 3)","A Complete solo Guide to The Ambassador for Beginners (Elite Dungeon 3).txt","2019-03-06T16:21:11Z",0
"_LELEW40G_k","A Beginners' Guide to Taraket the Necromancer (Elite Dungeon 3) | Runescape 3","A Beginners' Guide to Taraket the Necromancer (Elite Dungeon 3)  Runescape 3.txt","2019-03-02T16:00:33Z",0
"zs8HXmMTLO0","A complete guide to the Crassian Leviathan (Elite Dungeon 3) | Runescape 3","A complete guide to the Crassian Leviathan (Elite Dungeon 3)  Runescape 3.txt","2019-02-28T05:21:58Z",0
"3gk0oABnXZE","My first Ambassador Solo (ED3 Release) | Runescape 2019","My first Ambassador Solo (ED3 Release)  Runescape 2019.txt","2019-02-25T17:54:49Z",0
"4gSm7T0573Y","Full Elite Dungeon 3 Run (trio) Runescape 3 2019","Full Elite Dungeon 3 Run (trio) Runescape 3 2019.txt","2019-02-25T15:27:01Z",0
"IZk2eMVneRw","My next adventure | Hardcore Ironman Progress (#1)","My next adventure  Hardcore Ironman Progress (#1).txt","2019-02-25T02:15:01Z",0
"zn_y-_2giZg","A complete guide to Keybinds | Runescape 3 2019","A complete guide to Keybinds  Runescape 3 2019.txt","2019-02-12T15:35:26Z",0
"hN5eeHGyf_g","how to lose 100m in 3 minutes (keybinds pt 2)","how to lose 100m in 3 minutes (keybinds pt 2).txt","2019-02-07T17:58:07Z",0
"c4cJcf1ABJ0","My greatest PvM accomplishment. 1000% enrage with no food and no sign.","My greatest PvM accomplishment. 1000% enrage with no food and no sign..txt","2019-02-01T18:02:17Z",0
"IuMv-iyjvJ4","The Barrows Challenge! | Ironman challenge 04","The Barrows Challenge!  Ironman challenge 04.txt","2019-01-29T16:52:51Z",0
"PxeyARlTlqI","I think they buffed the Seren Godbow special attack","I think they buffed the Seren Godbow special attack.txt","2019-01-27T17:31:30Z",0
"gLtHe7Dwgnw","An hour of telos with no food | Loot from 1 week of practice","An hour of telos with no food  Loot from 1 week of practice.txt","2019-01-25T16:36:40Z",0
"QzWnneaPYLc","Testing out the most powerful gear in the entire game | Runescape 3 2019","Testing out the most powerful gear in the entire game  Runescape 3 2019.txt","2019-01-21T20:46:04Z",0
"OZbNI8-E2ec","We need to talk about phishing streams. Here's what you need to know.","We need to talk about phishing streams. Here's what you need to know..txt","2019-01-15T01:03:11Z",0
"DTGG7MAjT-w","Road to Insane Final Boss and all T92s | Season Finale","Road to Insane Final Boss and all T92s  Season Finale.txt","2019-01-14T03:51:34Z",0
"8s2Rrv8PgXA","3:56 Telos (The RS Guy) | Runescape 2019","356 Telos (The RS Guy)  Runescape 2019.txt","2019-01-11T22:38:04Z",0
"c01KG5VZlVE","I made the most powerful gear in the entire game","I made the most powerful gear in the entire game.txt","2019-01-09T16:50:57Z",0
"qe3UMVtJutc","This is the worst thing in Runescape (Ironman challenge ep3)","This is the worst thing in Runescape (Ironman challenge ep3).txt","2019-01-03T21:59:39Z",2
"cxiFOwbL6IY","I removed and remapped every single one of my keybinds. This is what happened","I removed and remapped every single one of my keybinds. This is what happened.txt","2018-12-21T22:10:41Z",0
"6iyBM_sYqUM","This was harder than we thought it would be  (ironman ep 2)","This was harder than we thought it would be  (ironman ep 2).txt","2018-12-09T17:53:30Z",0
"NmSEyz4WeKc","this is why you never give up","this is why you never give up.txt","2018-12-08T02:50:11Z",0
"LspPXHXisZ0","The Ironman Challenge : Episode one | Slaying the dragon","The Ironman Challenge  Episode one  Slaying the dragon.txt","2018-12-05T15:14:39Z",0
"Ldr_xNS_ESU","The 24 Hour Challenge! 24 Hours of RS starting from nothing (griefing edition) | part 2","The 24 Hour Challenge! 24 Hours of RS starting from nothing (griefing edition)  part 2.txt","2018-11-29T15:15:36Z",0
"T_J6Lcg-Xkg","The 24 Hour Challenge! 24 Hours of RS starting from nothing (griefing edition) | Runescape 2018","The 24 Hour Challenge! 24 Hours of RS starting from nothing (griefing edition)  Runescape 2018.txt","2018-11-24T16:29:36Z",1
"Z0YB0YVC0YE","the grand finale! (1000m gp on the line) | Runescape 3","the grand finale! (1000m gp on the line)  Runescape 3.txt","2018-11-09T16:52:26Z",0
"r-fSQIc_Jvs","The comeback start now. (days 3 and 4) | Runescape 3","The comeback start now. (days 3 and 4)  Runescape 3.txt","2018-11-04T14:49:49Z",0
"UH2WOzyuZI4","This did not go as planned. (money making wager for 1 billion GP)","This did not go as planned. (money making wager for 1 billion GP).txt","2018-10-31T14:17:52Z",1
"j4Ha8POwJcE","A Complete Guide to Telos for Beginners | Runescape 3 | 2019","A Complete Guide to Telos for Beginners  Runescape 3  2019.txt","2018-10-28T14:41:15Z",0
"GdMZYSMIUgA","It doesn't get any closer than this. (day 7)","It doesn't get any closer than this. (day 7).txt","2018-10-03T00:24:13Z",0
"D9J77nRIGGY","This challenge just got real. (day 6)","This challenge just got real. (day 6).txt","2018-10-01T14:39:12Z",0
"YsOedfqdXWg","This had to happen today. (day 5)","This had to happen today. (day 5).txt","2018-09-30T15:26:10Z",0
"Hyr7Mj4MTUs","As hard as it's ever going to get. (day 4)","As hard as it's ever going to get. (day 4).txt","2018-09-29T14:43:37Z",0
"2n6pEqp3bhU","I'm going to win the challenge. (Day 3)","I'm going to win the challenge. (Day 3).txt","2018-09-28T14:02:19Z",0
"IL9amK4-y9s","The Araxxor from Scratch Challenge! | Race to a Noxious Weapon (Day 2) | Runescape 3 2018","The Araxxor from Scratch Challenge!  Race to a Noxious Weapon (Day 2)  Runescape 3 2018.txt","2018-09-27T14:27:38Z",0
"qckCHF6JJ5g","The Araxxor from Scratch Challenge! | Race to a Noxious Weapon | Runescape 3 2018","The Araxxor from Scratch Challenge!  Race to a Noxious Weapon  Runescape 3 2018.txt","2018-09-26T15:50:58Z",0
"1AAV9jgGQU4","Road to Insane Final Boss and all T92s | Episode 14 | Runescape 2018","Road to Insane Final Boss and all T92s  Episode 14  Runescape 2018.txt","2018-07-26T14:06:21Z",0
"kst1261t1uo","Testing out Blightbound Crossbows | New Level 92 Weapons from Solak! | Runescape 2018","Testing out Blightbound Crossbows  New Level 92 Weapons from Solak!  Runescape 2018.txt","2018-06-10T06:43:31Z",0
"Q6CnvJXSUSU","What I did to Prepare for Solak  | Runescape's New Boss | RS3","What I did to Prepare for Solak   Runescape's New Boss  RS3.txt","2018-05-29T02:28:14Z",0
"zkRUmKqWdE0","A Beginners' Guide to 4taa | Runescape 3 | 2018","A Beginners' Guide to 4taa  Runescape 3  2018.txt","2018-05-24T04:22:44Z",0
"WULovxoCU48","Road to Insane Final Boss and all T92s | Episode 13","Road to Insane Final Boss and all T92s  Episode 13.txt","2018-05-15T22:35:57Z",0
"ix3n5sGosxo","Road to Insane Final Boss and all T92s | Episode 12","Road to Insane Final Boss and all T92s  Episode 12.txt","2018-04-04T02:29:55Z",0
"YLe3BBZvlBc","Road to Insane Final Boss and all T92s | Episode 11 | Runescape 2018","Road to Insane Final Boss and all T92s  Episode 11  Runescape 2018.txt","2018-02-22T19:51:01Z",0
"UY4tbeez9EY","Road to Insane Final Boss and all T92s | Episode Ten | Runescape 2018","Road to Insane Final Boss and all T92s  Episode Ten  Runescape 2018.txt","2018-01-21T22:12:11Z",0
"6cjbe5_205w","Road to Insane Final Boss and all T92s | Episode Nine | Runescape 2017","Road to Insane Final Boss and all T92s  Episode Nine  Runescape 2017.txt","2017-12-27T04:55:37Z",1
"FDpQ6OY4AUQ","Road to Insane Final Boss and all T92's | Episode Eight | Runescape 2017","Road to Insane Final Boss and all T92's  Episode Eight  Runescape 2017.txt","2017-12-09T18:19:45Z",0
"nL2-dZ8pJmo","Testing out the Khopeshes of Tumeken and Elidinis! | Are they worth it? | Runescape 3 | 2017","Testing out the Khopeshes of Tumeken and Elidinis!  Are they worth it  Runescape 3  2017.txt","2017-11-19T19:37:06Z",0
"fjE0MNgAXQY","Road to Insane Final Boss and all T92s | Episode Seven | Runescape 2017","Road to Insane Final Boss and all T92s  Episode Seven  Runescape 2017.txt","2017-10-11T15:15:29Z",3
"Lq37g7R32nU","Road to Insane Final Boss and all T92s | Episode Six | Runescape 2017","Road to Insane Final Boss and all T92s  Episode Six  Runescape 2017.txt","2017-09-13T14:51:14Z",1
"lTRK1jdO4YI","Road to Insane Final Boss and all T92s | Episode Five | Runescape 2017","Road to Insane Final Boss and all T92s  Episode Five  Runescape 2017.txt","2017-08-15T15:39:33Z",1
"A8Uy2rBtCWA","A Complete Guide to The Magister | Runescape 3 | 2017","A Complete Guide to The Magister  Runescape 3  2017.txt","2017-07-28T20:03:55Z",1
"M0NEW3ZKM58","Road to Insane Final Boss and all T92s | Episode Four | Runescape 2017","Road to Insane Final Boss and all T92s  Episode Four  Runescape 2017.txt","2017-07-21T16:10:27Z",0
"UBPUg0h3avM","Road to Insane Final Boss and all T92s | Episode Three | Runescape 2017","Road to Insane Final Boss and all T92s  Episode Three  Runescape 2017.txt","2017-07-07T21:52:16Z",1
"xZryO6FOKkQ","What I did to prepare for the Magister | Runescape's New Slayer Boss | RS3","What I did to prepare for the Magister  Runescape's New Slayer Boss  RS3.txt","2017-07-03T02:42:13Z",0
"fNwqce7rhAg","Road to Insane Final Boss and all T92s | Episode Two | Runescape 2017","Road to Insane Final Boss and all T92s  Episode Two  Runescape 2017.txt","2017-06-16T15:32:39Z",1
"qq0ArlNncY8","A Complete Guide to Shifting Tombs | Menaphos | Runescape 2017","A Complete Guide to Shifting Tombs  Menaphos  Runescape 2017.txt","2017-06-05T23:32:18Z",0
"SBg2VFPxQog","Road to Insane Final Boss and all T92s | Episode One | Runescape 2017","Road to Insane Final Boss and all T92s  Episode One  Runescape 2017.txt","2017-05-31T04:04:02Z",0
"Yy36q9QOQ_0","Testing out the Wand of the Praesul and Imperium Core | Is it worth it? | Runescape 3","Testing out the Wand of the Praesul and Imperium Core  Is it worth it  Runescape 3.txt","2017-05-02T16:56:35Z",0
"Mtu-DNR9ldg","A Beginners' Guide to Melee Araxxor | Runescape 3 | 2017","A Beginners' Guide to Melee Araxxor  Runescape 3  2017.txt","2017-04-26T09:15:28Z",0
"gYcoJ8A6iQI","Afford a Bond for free membership in TEN minutes a day | Money Making Guide","Afford a Bond for free membership in TEN minutes a day  Money Making Guide.txt","2017-04-19T17:50:09Z",0
"vL78yI88hyg","Testing out Annihilation! | New-ish T87 Maul | Is it worth it? | Runescape 3","Testing out Annihilation!  New-ish T87 Maul  Is it worth it  Runescape 3.txt","2017-04-11T20:43:26Z",0
"Ub4QcmJV5vE","Loot from 20 Elite Clues With the New T4 Luck Ring (Luck of the Dwarves) | Is it worth it?","Loot from 20 Elite Clues With the New T4 Luck Ring (Luck of the Dwarves)  Is it worth it.txt","2017-04-03T10:07:47Z",0
"3y67ZrXYWyE","Bank Video - The RS Guy | Aftermath of the Max Cash Drop Tab | 120 Herblore | 2b+","Bank Video - The RS Guy  Aftermath of the Max Cash Drop Tab  120 Herblore  2b+.txt","2017-03-26T06:18:15Z",0
"gX_5m0qRDZk","Road to 2147 Million (Max Cash) Drop Tab! | The Finale | Episode Fifteen","Road to 2147 Million (Max Cash) Drop Tab!  The Finale  Episode Fifteen.txt","2017-03-15T09:37:30Z",0
"SE6eYBPiiwc","Testing out Decimation! | New t87 Bow with an AMAZING Special Attack | Runescape 3","Testing out Decimation!  New t87 Bow with an AMAZING Special Attack  Runescape 3.txt","2017-03-09T00:07:00Z",0
"YQn-pijceMU","Road to 2147 Million (Max Cash) Drop Tab! | Episode Fourteen","Road to 2147 Million (Max Cash) Drop Tab!  Episode Fourteen.txt","2017-02-22T08:58:18Z",0
"0gDdDRyBsdk","Road to 2147 Million (Max Cash) Drop Tab! | Episode Thirteen","Road to 2147 Million (Max Cash) Drop Tab!  Episode Thirteen.txt","2017-02-09T01:17:46Z",0
"Yrh93pIPNzk","A Guide to Nex: Angel of Death | Runescape 3 [outdated]","A Guide to Nex Angel of Death  Runescape 3 [outdated].txt","2017-01-31T08:19:25Z",1
"OSaoyGMfl7E","Testing out the Mizuyari! |  New T85 spear! | Is it worth it? | Corporeal Beast | Runescape 3","Testing out the Mizuyari!   New T85 spear!  Is it worth it  Corporeal Beast  Runescape 3.txt","2017-01-19T22:50:27Z",0
"tt3bVPeyJ60","Road to 2147 Million (Max Cash) Drop Tab! | Episode Twelve","Road to 2147 Million (Max Cash) Drop Tab!  Episode Twelve.txt","2017-01-11T08:06:54Z",0
"3AU55whyNBM","Road to 2147 Million (Max Cash) Drop Tab! | Episode Eleven","Road to 2147 Million (Max Cash) Drop Tab!  Episode Eleven.txt","2016-11-22T19:04:20Z",0
"nKcA7jumWDQ","Road to 2147 Million (Max Cash) Drop Tab! | Episode Ten","Road to 2147 Million (Max Cash) Drop Tab!  Episode Ten.txt","2016-10-27T20:09:59Z",0
"h8ahp733Xew","Road to 2147 Million (Max Cash) Drop Tab! | Episode Nine","Road to 2147 Million (Max Cash) Drop Tab!  Episode Nine.txt","2016-10-06T07:03:31Z",0
"aidYDSQGlXQ","A complete guide to Soloing Nex for Beginners | Runescape 3 [outdated]","A complete guide to Soloing Nex for Beginners  Runescape 3 [outdated].txt","2016-09-22T21:10:41Z",0
"zo-mu_qS1yo","Road to 2147 Million (Max Cash) Drop Tab! | Episode Eight","Road to 2147 Million (Max Cash) Drop Tab!  Episode Eight.txt","2016-09-15T01:00:50Z",0
"-pVxHU4UCuM","Road to 2147 Million (Max cash) Drop tab! | Episode Seven","Road to 2147 Million (Max cash) Drop tab!  Episode Seven.txt","2016-08-25T16:26:42Z",0
"frAyWG8QoBg","A Beginners' Guide to Helwyr | Runescape 3 | God Wars 2","A Beginners' Guide to Helwyr  Runescape 3  God Wars 2.txt","2016-08-23T02:58:46Z",0
"BqXuSGBhEtE","Road to 2147 Million (Max Cash) Drop Tab! | Episode Six","Road to 2147 Million (Max Cash) Drop Tab!  Episode Six.txt","2016-08-17T01:30:22Z",0
"ayPTSf_fsoY","Testing out the Staff of Sliske | Vorago, Araxxor, Telos, ROTS, Pking | Level 92 Weapon from Telos","Testing out the Staff of Sliske  Vorago, Araxxor, Telos, ROTS, Pking  Level 92 Weapon from Telos.txt","2016-08-07T02:47:50Z",0
"sO-ViORCNto","Road to 2147 Million (Max cash) Drop tab! | Episode Five","Road to 2147 Million (Max cash) Drop tab!  Episode Five.txt","2016-08-03T02:04:33Z",0
"uYbg0dJC_EY","Testing out the Seren Godbow | Araxxor | Telos | Nex | Player Killing | Level 92 Weapon from Telos","Testing out the Seren Godbow  Araxxor  Telos  Nex  Player Killing  Level 92 Weapon from Telos.txt","2016-07-28T20:26:37Z",0
"gLXloi6SWLk","Road to 2147 Million (Max Cash) Drop Tab! | Episode Four","Road to 2147 Million (Max Cash) Drop Tab!  Episode Four.txt","2016-07-26T20:48:46Z",0
"RglNPXy5qtc","Testing out the Zaros Godsword | Zaros Godsword Pking! | Level 92 Weapon from Telos","Testing out the Zaros Godsword  Zaros Godsword Pking!  Level 92 Weapon from Telos.txt","2016-07-20T02:22:22Z",0
"ifT-MgmorxY","Road to 2147 Million (Max cash) Drop tab! | Episode Three","Road to 2147 Million (Max cash) Drop tab!  Episode Three.txt","2016-07-14T22:25:40Z",0
"-Wwc1ovTQIc","A Beginners' Guide to Araxxor | Runescape 3 | 2017","A Beginners' Guide to Araxxor  Runescape 3  2017.txt","2016-07-07T03:38:55Z",1
"rZcw-Dox9RY","Road to 2147 Million (Max cash) Drop tab! | Episode Two","Road to 2147 Million (Max cash) Drop tab!  Episode Two.txt","2016-07-04T07:23:00Z",0
"FBMjNMhpfQU","Testing out the Wand of the Cywir Elders! | Solo Nex | Araxxor | Elder Wand Pking","Testing out the Wand of the Cywir Elders!  Solo Nex  Araxxor  Elder Wand Pking.txt","2016-06-25T16:58:00Z",0
"3dXzKqNDyMM","Road to 2147 Million (Max Cash) Drop Tab! | Episode One","Road to 2147 Million (Max Cash) Drop Tab!  Episode One.txt","2016-06-22T08:17:38Z",0
"9C6Sj_OwQig","Testing out the Strykebow! | Runescape's Most Unconventional Weapon | Strykebow Pking!","Testing out the Strykebow!  Runescape's Most Unconventional Weapon  Strykebow Pking!.txt","2016-06-12T22:07:05Z",0
"s8PoJ0xhGa0","Bank Video - The RS Guy | Aftermath of Araxxor from Scratch | 1b+","Bank Video - The RS Guy  Aftermath of Araxxor from Scratch  1b+.txt","2016-06-08T20:19:13Z",0
"VA6r1-hdSzA","Araxxor from Scratch (Noxious Weapon From Scratch) ep. 24 ""FINALE!""","Araxxor from Scratch (Noxious Weapon From Scratch) ep. 24 FINALE!.txt","2016-06-04T04:34:41Z",0
"awWnl0RjbW8","Araxxor from Scratch (Noxious Weapon From Scratch) ep. 23 ""THE SAGA CONTINUES..""","Araxxor from Scratch (Noxious Weapon From Scratch) ep. 23 THE SAGA CONTINUES...txt","2016-05-28T07:00:46Z",0
"yAMHRjyv8xA","Testing out the Shadow Glaives | Shadow Glaive Pking! | New Budget Ascensions?","Testing out the Shadow Glaives  Shadow Glaive Pking!  New Budget Ascensions.txt","2016-05-22T22:20:49Z",0
"UOki1z0BTQY","Araxxor from Scratch (Noxious Weapon From Scratch) ep. 22 ""BACK TO BACK!""","Araxxor from Scratch (Noxious Weapon From Scratch) ep. 22 BACK TO BACK!.txt","2016-05-19T17:31:55Z",0
"GfR42g_yuMc","Low Level/Iron Man Vindicta Solo Guide | Greater Runic Staff (t75) | RS3 | [outdated]","Low LevelIron Man Vindicta Solo Guide  Greater Runic Staff (t75)  RS3  [outdated].txt","2016-05-16T16:11:50Z",0
